sample_id,smiles,logBB,bbb_class,has_logbb,outer_fold,outer_stratum,ATSC0c,TopoPSA(NO),nO,ATSC1c,nHBAcc,DPSA4,TopoPSA,SMR_VSA1,PEOE_VSA1,SlogP_VSA2,PNSA3,DPSA3,TPSA
82,Cc1ccc(Cc2cnc(NCCSCc3ccc(CN(C)C)o3)[nH]c2=O)cn1,-1.1,1,True,1,labeled_class_1_logbb_bin_0,1.003479037969112,87.05,2.0,-0.5619281223440782,7.0,33.302739574861306,112.35,4.417150937053347,14.633849271910154,46.24479927170584,-34.93674598074958,65.85550050814226,104.278850781484
83,O=c1cccc2n1C[C@H]1CNC[C@@H]2C1,-1.09,1,True,0,labeled_class_1_logbb_bin_0,0.3845164841537666,34.03,1.0,-0.205016916872198,2.0,13.34102807083551,34.03,0.0,9.883888251797686,17.656612459616504,-17.219377374980997,30.583938429705135,61.8877848137104
84,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1,-1.06,1,True,0,labeled_class_1_logbb_bin_0,1.0370044280316506,109.83,2.0,-0.6657976149007833,7.0,33.879365868837695,135.13,4.417150937053347,15.467607018221862,27.24954557550099,-38.82549025295169,68.99280801580504,126.70634666469346
85,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,-1.04,1,True,0,labeled_class_1_logbb_bin_0,0.877075457844566,57.36,2.0,-0.5767488387747621,3.0,24.422409722790768,57.36,9.53140013787187,19.937539809604065,49.265951487663926,-30.848324689284254,56.22329114809014,103.1479865707252
86,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,-1.03,1,True,4,labeled_class_1_logbb_bin_0,1.697520592592067,166.75,5.0,-1.0532305283243724,7.0,44.31830311457161,166.75,24.284676131127995,26.79056068402188,81.47706150344509,-51.01092465079454,84.51366324726663,152.3470504854804
87,CC(C)(C)c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,-1.0,0,True,0,labeled_class_0_logbb_bin_0,0.9645644338790178,53.09000000000001,3.0,-0.4329980872786456,4.0,29.54891667603883,53.09000000000001,14.325937321943693,19.43659214635148,67.48959932039233,-27.814059232042773,55.1414934632937,85.2121235411196
88,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1,-1.0,0,True,3,labeled_class_0_logbb_bin_0,0.9967299161707016,82.81,4.0,-0.508599398139527,6.0,25.36888560843709,82.81,19.005126045471968,19.944256338562333,50.70841597503431,-20.61756628446598,44.403416627402194,67.00696259927786
89,CCOC(=O)NNc1ccc(N(C[C@H](C)O)C(C)C)nn1,-1.0,0,True,4,labeled_class_0_logbb_bin_0,1.102778731630215,99.61,3.0,-0.7155392908985422,7.0,30.52963682198326,99.61,14.637927532712576,14.743300079491233,46.69457666970295,-29.355245603510575,56.68848894436117,106.44211706780295
90,CN(C)C(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-1.0,0,True,4,labeled_class_0_logbb_bin_0,0.6967478202162074,72.5,2.0,-0.2444952298184659,4.0,28.589998620693336,72.5,4.794537184071822,4.899909730850477,44.29699787091924,-28.555330784493172,52.67102597276056,78.7894628278876
91,CN1CC(=O)N2[C@@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-1.0,0,True,2,labeled_class_0_logbb_bin_0,1.2874056430722622,74.87,4.0,-0.696903093044787,4.0,34.59232031964961,74.87,19.06280027574374,24.257523890248255,53.025368965188726,-46.649533495394195,77.05856141225183,140.5661564514245
92,COC(=O)[C@@H]1C(=O)C=C(Nc2cccc([N+](=O)[O-])c2)C[C@H]1C,-1.0,0,True,4,labeled_class_0_logbb_bin_0,0.9430775340678864,98.54,5.0,-0.3233857461492735,6.0,29.0148989164348,98.54,19.249248370761364,10.05365155780638,23.785658824411993,-50.48562085854177,69.35112906217245,181.6465322650069
93,COc1cc(N)cn[n+]1-c1ccccc1,-1.0,0,True,0,labeled_class_0_logbb_bin_0,0.6783018085257443,52.02,1.0,-0.3099525859306455,3.0,27.090675157031384,52.02,9.418665888945233,10.470530430962237,12.208479349578573,-15.549143047206538,42.22849882946359,37.528412742527955
94,COc1cc2c(cc1CN[C@@H]1[C@@H]3CCN(C3)[C@H]1C(c1ccccc1)c1ccccc1)N(S(C)(=O)=O)CC2,-1.0,0,True,4,labeled_class_0_logbb_bin_0,0.8268970879448375,61.88,3.0,-0.3090781418759236,5.0,27.89164217819979,70.26,13.154659938128988,10.05365155780638,58.401224316001986,-26.0994075171727,55.077330130620034,70.60975236218161
95,CSc1nn2c(N3CCNCC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3,-1.0,0,True,0,labeled_class_0_logbb_bin_0,0.6745786351136193,79.6,2.0,-0.2374523362493611,7.0,26.136820908641965,113.28,8.417796984328938,10.216698334856808,55.4506500143545,-27.956661161216548,49.46089414733533,86.48529772012867
96,Cc1cc2ccccc2n1CCNC(=O)/C=C/c1ccc(OCCO)c(OCCO)c1,-1.0,0,True,4,labeled_class_0_logbb_bin_0,1.4753861683550746,92.95000000000002,5.0,-0.6637032314951393,5.0,36.887870594828264,92.95000000000002,24.481317881353327,29.57066894907919,53.65961843078851,-43.402163089249214,81.73479131100848,158.94584884353955
97,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-1.0,0,True,3,labeled_class_0_logbb_bin_0,0.6868298951698382,77.98,2.0,-0.3796887823539011,3.0,29.6269618696776,86.36,21.589042127353395,0.0,18.19828172777516,-46.7059545680002,64.1751669910616,96.8749027867783
98,Clc1cccc([C@@H](c2ccc3nc[nH]c3c2)n2ccnc2)c1,-1.0,0,True,1,labeled_class_0_logbb_bin_0,0.5020658435237659,46.5,0.0,-0.2424774789771829,2.0,23.45946637626961,46.5,0.0,9.551078168738565,19.51903521063298,-25.69401685975985,50.66347438692392,64.84089297003078
99,O=C(O)CCCCO/N=C(\c1cccnc1)c1cccc(C(F)(F)F)c1,-1.0,0,True,2,labeled_class_0_logbb_bin_0,1.0713171888804869,71.78,3.0,-0.568231855465648,4.0,33.970261248236014,71.78,27.90989830567362,9.94411597857734,28.37837817102338,-59.240527104322645,84.46203791174786,135.7321005688833
100,O=C(c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1)N1CCC1,-1.0,0,True,1,labeled_class_0_logbb_bin_0,1.204860831016322,73.4,4.0,-0.6039131543093104,5.0,35.121568775761745,73.4,19.120474506015515,24.336501877201957,90.38037043889024,-35.50869635536613,66.06241886925616,126.4597117298839
101,CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@@H](O)[C@@H](O)C2,-0.95,0,True,4,labeled_class_0_logbb_bin_0,1.0579928505817724,81.95,4.0,-0.4739996155073193,5.0,26.74974251631281,81.95,20.056445138322168,25.373233742328495,52.32204497057586,-36.93902798041088,64.03184296635494,139.075274080479
102,COC(=O)[C@@H]1C(=O)C=C(Nc2ccc(Cl)cc2)C[C@H]1C,-0.95,0,True,0,labeled_class_0_logbb_bin_0,0.7391785908906043,55.400000000000006,3.0,-0.3367663299923953,4.0,24.29966884418547,55.400000000000006,14.325937321943693,10.05365155780638,18.862347775594323,-35.99803804071316,52.78089644485943,89.31457107870473
103,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@@H]1C(=O)NC(C)(C)C,-0.93,0,True,4,labeled_class_0_logbb_bin_0,1.3528650376701392,101.9,4.0,-0.7858833326106609,6.0,33.506591961966166,127.2,19.802129157825057,20.846631997694075,69.4962636962344,-42.52632353336812,71.20031546295445,105.79621176375042
104,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@@H](O)CN1C[C@@H]2CCCC[C@H]2C[C@H]1C(=O)CNC(C)(C)C,-0.93,0,True,0,labeled_class_0_logbb_bin_0,1.301746945262566,101.9,4.0,-0.6645332080826604,7.0,34.022149501238665,127.2,19.802129157825057,20.846631997694075,75.9170853191604,-44.54599862014309,74.7388248139677,114.10220540457398
105,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,-0.92,0,True,3,labeled_class_0_logbb_bin_0,1.450126897072972,86.99000000000001,6.0,-0.5954805855982321,5.0,38.79302188628874,86.99000000000001,24.21237907024926,19.41784188617744,29.708980172076146,-63.72956735358883,94.23805048891452,215.4878106106918
106,CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1,-0.9,0,True,0,labeled_class_0_logbb_bin_0,0.9590860642903846,84.58000000000001,3.0,-0.5040183267386842,4.0,28.15169711405202,84.58000000000001,14.637927532712576,20.893846429809273,36.31115271151397,-37.4395585040607,62.77455450551197,120.72731546148054
107,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,-0.9,0,True,0,labeled_class_0_logbb_bin_0,1.6266555265407026,106.95000000000002,4.0,-0.8295447866882064,8.0,41.83598373262623,106.95000000000002,18.68541402872527,29.424363783516583,61.17366720830175,-37.854158407989985,78.69498539636518,114.4604295629464
108,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-0.9,0,True,1,labeled_class_0_logbb_bin_0,1.2132412122517422,113.6,5.0,-0.826091755661921,5.0,36.778362372364455,121.98,22.74373430627263,15.37044016181271,40.05248600235658,-49.29494980302715,76.13775289689193,159.89546970685657
109,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-0.9,0,True,4,labeled_class_0_logbb_bin_0,0.820082471901544,91.67,5.0,-0.3589983956398808,5.0,21.989997593266985,91.67,24.59666634189688,10.213054789681411,39.77072240427283,-52.9564613797303,71.53538780674072,180.75465820111287
110,Nc1cccc(CN2CCC(NC(=O)[C@@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)n1,-0.89,0,True,4,labeled_class_0_logbb_bin_0,1.0961901765412558,91.48,2.0,-0.6541469706542122,5.0,32.358874028442216,91.48,18.681894674262168,16.156983476009223,45.95147818505758,-43.21087590733656,72.15837647512421,157.96009868142218
111,CC1CCN(CC[C@H]2CCN2S(=O)(=O)C2=CC(O)=CCC2)CC1,-0.89,0,True,1,labeled_class_0_logbb_bin_0,0.6860812215076902,60.85,3.0,-0.3598586973353562,4.0,19.37609547083122,69.23,13.524324379169643,10.006437125691182,54.95031655411461,-33.967137380146134,53.83731053742867,121.25408803228623
112,Cc1cc(Cl)ccc1NC1=NCCN1,-0.87,0,True,0,labeled_class_0_logbb_bin_0,0.4365638665965374,36.42,0.0,-0.3419389708723411,3.0,18.50806373733248,36.42,0.0,10.633577208012662,19.049067380568985,-16.00950824140551,31.93257709216701,26.612362538673143
113,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N\CO)c(-c3ccncc3)[nH]2)cc1,-0.85,0,True,1,labeled_class_0_logbb_bin_0,1.0457223300793508,86.63000000000001,2.0,-0.4543546379208186,6.0,34.02187457176304,86.63000000000001,9.843390348640757,19.72727860043844,64.64785677458286,-35.260851027788796,71.43582732087309,119.26399773912856
114,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,-0.85,0,True,2,labeled_class_0_logbb_bin_0,0.8587242107010649,107.2,3.0,-0.5619469356040313,6.0,29.6770026241848,115.58,13.154659938128988,10.470530430962237,25.724958142208543,-39.22154627363143,63.51355608083,124.40593609306814
115,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,-0.85,0,True,2,labeled_class_0_logbb_bin_0,1.151498397359546,93.45,3.0,-0.8790823647274244,4.0,37.21066544211133,93.45,14.325937321943693,21.104107638974895,12.00041980028992,-38.03573988739497,71.52598377628841,105.4121960638119
116,COc1ccc2nc([S@@](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,-0.82,0,True,2,labeled_class_0_logbb_bin_0,0.9839893002993164,77.10000000000001,3.0,-0.3866680830632683,5.0,29.27526382512204,96.31,13.682624399764569,14.457704428547306,33.38042913756116,-33.84769079334447,61.125578790425,96.75124915912676
117,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,-0.8,0,True,3,labeled_class_0_logbb_bin_0,0.9391849808060032,78.82,2.0,-0.7716143844640021,3.0,30.006374967931073,78.82,0.0,14.867866772744891,43.63633528606533,-36.933121434937725,65.95523785102667,120.31557803331582
118,[H]/N=C(/N)Nc1nc(CSCC/N=C(\NC)NC#N)cs1,-0.8,0,True,0,labeled_class_0_logbb_bin_0,1.0339556002042505,135.0,0.0,-0.9083229108854338,6.0,35.816363823967905,188.54,1.4118420783282006,16.367244685174846,36.24836965377143,-42.78587822445151,73.68266061747329,98.06266374786809
119,C=C(C)C(=O)/C(=C/C(=O)O)OC,-0.8,0,True,1,labeled_class_0_logbb_bin_0,0.9386964834823532,63.60000000000001,4.0,-0.4887799980414921,3.0,26.709864340905504,63.60000000000001,19.432464716784395,9.843390348640757,23.968875170435027,-41.37993738024459,60.641933656326074,143.2804558767939
120,CCc1ccc(-n2cnc3c(sc4nccc(N(C)CCc5ccccn5)c43)c2=O)cc1,-0.8,0,True,3,labeled_class_0_logbb_bin_0,0.7165561674522616,63.91,1.0,-0.2855009094382711,6.0,29.097808692836864,92.15,0.0,4.899909730850477,33.111463599222745,-28.882352184588115,55.94117194157812,77.49757109884551
121,CCn1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,-0.8,0,True,0,labeled_class_0_logbb_bin_0,0.6894893001167242,81.93000000000002,2.0,-0.3987648166568902,5.0,26.41476976109148,81.93000000000002,9.53140013787187,4.736862953800049,26.114434664107463,-25.900149317678466,46.18007277215246,51.52160476965376
122,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,-0.8,0,True,0,labeled_class_0_logbb_bin_0,0.937144513918745,93.69999999999996,2.0,-0.5387073199415786,8.0,33.857483970515474,102.07999999999996,8.417796984328938,15.533486938863138,79.8128310509024,-29.97316740397791,59.20772255827235,100.2705109055244
123,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,-0.8,0,True,0,labeled_class_0_logbb_bin_0,1.6101459388513808,83.09,6.0,-0.6082557891946337,6.0,36.89113794386871,83.09,23.741988999272017,24.264240419206526,34.34636989446164,-45.21426215292354,76.94052074408887,135.3379172198573
124,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCC[C@@H]2O,-0.8,0,True,0,labeled_class_0_logbb_bin_0,0.9697842993245668,71.5,3.0,-0.4594444243196789,5.0,27.105380537877934,71.5,13.914093379568872,14.42358806274453,39.191784512167466,-42.25732719010881,67.47163523829224,152.5181837059538
125,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,-0.8,0,True,1,labeled_class_0_logbb_bin_0,1.37847078852028,103.78,4.0,-0.8815680600041471,4.0,32.36163444288522,103.78,20.11411936859394,21.0532496616843,27.330728301621924,-61.06055730076584,87.74911044359256,204.6695101527157
126,N[C@H](Cc1ccccc1)C(=O)ON1CCC[C@H]1C(=O)O,-0.8,0,True,2,labeled_class_0_logbb_bin_0,1.0361371612759784,92.86,4.0,-0.5789151126836115,5.0,29.654341189637965,92.86,19.533190346720986,15.677783455739526,40.73679375991825,-42.42962845370708,65.58393156838356,152.06751166949238
127,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)=O)CC1,-0.79,0,True,4,labeled_class_0_logbb_bin_0,1.2842916006070606,120.24,3.0,-0.693991289358418,7.0,35.07931047640323,120.24,14.325937321943693,20.270349892663187,59.971049396375726,-35.91670268474871,66.41589757346445,106.40723088590784
128,Cc1c(CCOC(=O)c2cc(=O)c3c(Cl)cc(Cl)cc3[nH]2)sc[n+]1C,-0.78,0,True,3,labeled_class_0_logbb_bin_0,0.936308846456375,63.04,3.0,-0.4762559966523819,4.0,33.76170980159709,91.28,14.098499785663224,9.720841474747257,17.560165773411974,-35.226907648438775,63.71763282200591,92.56292257278676
129,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.76,0,True,2,labeled_class_0_logbb_bin_0,1.3976224975575586,75.01,4.0,-0.5777022081268656,5.0,33.4360425912126,75.01,19.028342580387395,24.210309458133068,60.376421632274784,-45.84826241047225,73.54081273887707,183.59076636736808
130,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O,-0.74,0,True,2,labeled_class_0_logbb_bin_0,1.3770643792652555,118.03000000000002,4.0,-0.6774739181314886,7.0,37.99673608258111,118.03000000000002,19.802129157825057,20.846631997694075,86.7789367117108,-43.20857166581173,79.35932968988502,135.5987343068549
131,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-0.73,0,True,2,labeled_class_0_logbb_bin_0,1.0266448668347072,87.34,3.0,-0.3041788111222621,6.0,32.399569713948665,112.64,9.340461985871018,19.61782779285736,41.200153278629095,-36.97070535242748,62.60915433065213,97.78228987787033
132,CN(C)Cc1ccc(SCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-0.73,0,True,3,labeled_class_0_logbb_bin_0,1.0077052811033431,87.34,3.0,-0.3379037441484968,6.0,32.74996403742685,112.64,9.340461985871018,19.61782779285736,41.2001532786291,-32.59160958618317,58.95248947744747,91.3186244975204
133,CN(C)Cc1ccc(CSCCNc2[nH]ccc2Cc2ccccc2)o1,-0.73,0,True,1,labeled_class_0_logbb_bin_0,0.7786316757744848,44.2,1.0,-0.3150116802860974,4.0,26.682471931157433,69.5,4.417150937053347,19.61782779285736,36.27684222981143,-21.77857266626797,48.63687721520242,28.393147539869183
134,CN(C)Cc1ccc(CSCCNc2cc(Cc3ccccc3)c[nH]2)o1,-0.73,0,True,1,labeled_class_0_logbb_bin_0,0.7777597589729826,44.2,1.0,-0.3133869997897007,4.0,27.437048435033866,69.5,4.417150937053347,19.61782779285736,36.27684222981143,-21.94365923504992,49.98904996450335,29.179478102400832
135,CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,-0.72,0,True,1,labeled_class_0_logbb_bin_0,0.9628448165560848,87.89,1.0,-0.6329000377617963,6.0,32.22753025380341,87.89,5.106527394840706,20.307204250644723,37.27428539913456,-24.60546556657961,56.06359182611458,78.20116273034972
136,CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,-0.71,0,True,3,labeled_class_0_logbb_bin_0,0.8384154570069391,85.49000000000001,3.0,-0.424772041043111,6.0,27.17760066425865,85.49000000000001,9.53140013787187,14.536682415501003,69.4873394977136,-22.940873643161623,47.05111388729759,65.76293591041912
137,S=c1nc[nH]c2nc[nH]c12,-0.71,0,True,2,labeled_class_0_logbb_bin_0,0.4863783336548833,57.36,0.0,-0.3329144202748635,3.0,24.35416177247084,89.45,0.0,9.967957041894415,19.93591408378883,-20.22884731757733,39.596697495530414,65.1831741602388
138,C=C[C@H]1C[C@@H]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-0.7,0,True,0,labeled_class_0_logbb_bin_0,0.6345481495914231,42.35,2.0,-0.2337907193895431,3.0,19.250256496647022,42.35,9.843390348640757,9.843390348640757,17.200303457065445,-24.261877376616127,46.60804661280554,63.95928586691685
139,C[C@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,-0.7,0,True,3,labeled_class_0_logbb_bin_0,0.7812971369767451,64.33,2.0,-0.4136477800374899,3.0,24.27431559064383,64.33,14.291479626587348,10.006437125691182,35.10709605461614,-44.97309377720649,67.92417334997032,123.21261957689455
140,C[C@@H]1N=C(N)Nc2cccc(Cl)c21,-0.7,0,True,4,labeled_class_0_logbb_bin_0,0.464124218362379,50.41,0.0,-0.3998065038402582,3.0,18.78503056590335,50.41,0.0,11.050456081168516,5.959554568743835,-20.580288511526213,37.94973084368721,41.65134233343779
141,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,-0.7,0,True,3,labeled_class_0_logbb_bin_0,0.9878455342682584,76.88000000000001,3.0,-0.4618133677658234,5.0,31.253591542221507,76.88000000000001,14.325937321943693,19.43659214635148,66.4837681668631,-36.479701933119394,63.70995997320412,83.98880604420935
142,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@@H]2O,-0.7,0,True,3,labeled_class_0_logbb_bin_0,0.8885427365421968,84.39,3.0,-0.3907864692837017,6.0,26.95083710105288,84.39,14.020037379488874,14.529532062664533,44.34844776929291,-41.71548907985155,65.36574600473858,155.71786337526012
143,CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,-0.69,0,True,4,labeled_class_0_logbb_bin_0,0.5757185882116841,50.16,1.0,-0.2066365710634312,3.0,20.286668310178793,50.16,4.794537184071822,10.216698334856808,45.76076867376927,-15.690837668315524,35.81914811362451,41.09478141707894
144,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,-0.67,0,True,3,labeled_class_0_logbb_bin_0,1.152033532246452,111.96,2.0,-0.5888939135175153,7.0,31.092848869866295,111.96,9.53140013787187,20.68722876581904,49.16395993617375,-26.86246443502788,55.44146322693797,59.316322888503215
145,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)C[C@@H](O)CC2,-0.67,0,True,1,labeled_class_0_logbb_bin_0,0.8812346763748972,84.39,3.0,-0.3776286313663228,6.0,26.805775328455947,84.39,14.020037379488874,14.529532062664533,50.45241415704121,-44.08502168012481,68.72555877054162,168.45143726942345
146,O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,0,True,2,labeled_class_0_logbb_bin_0,0.9722880715019862,78.01,2.0,-0.5836139563470643,4.0,28.819203460412915,103.31,9.901064578912528,15.407294519794243,33.341399737346336,-31.05454838584496,49.71057639743565,74.90606369844762
147,O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,0,True,2,labeled_class_0_logbb_bin_0,0.7184719803910353,83.85,2.0,-0.2259570074310755,5.0,28.521333692020463,109.15,4.923311048817671,10.300767124953538,27.18887810337145,-37.11054689433612,57.1407982184147,110.14197712728222
148,Nc1cc(N)c(N)cc1N,-0.67,0,True,1,labeled_class_0_logbb_bin_0,0.8480209287830552,104.08,0.0,-0.5846105378474772,4.0,24.567541242125102,104.08,0.0,22.93466990864874,0.0,-30.38801144540828,56.687849808303824,75.72971333352325
149,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ncccc1Br,-0.67,0,True,1,labeled_class_0_logbb_bin_0,0.5742583282591335,80.42,2.0,-0.105654093634626,6.0,25.801492055155087,105.72,4.923311048817671,0.0,34.58527577409409,-43.86355553198222,59.82616255595111,134.2943297961811
150,O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,-0.67,0,True,2,labeled_class_0_logbb_bin_0,0.8743367306954865,83.85,2.0,-0.2584663676947481,5.0,30.422304613761423,109.15,4.923311048817671,15.431106872771904,27.18887810337145,-48.52948923168072,73.12413005796155,142.36193260179007
151,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-0.66,0,True,2,labeled_class_0_logbb_bin_0,0.8566342905478809,72.19,3.0,-0.471049114696154,3.0,25.50418518119522,72.19,9.901064578912528,9.67362704263206,20.62691085153112,-35.87188428172016,56.71535357519652,140.8930460500191
152,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,-0.66,0,True,3,labeled_class_0_logbb_bin_0,0.7205332330591205,83.85,2.0,-0.2241811166174543,5.0,26.987699595082056,109.15,4.923311048817671,10.300767124953538,27.18887810337145,-35.40424521804369,56.77963768640997,114.55637399924386
153,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC,-0.66,0,True,4,labeled_class_0_logbb_bin_0,1.4238492143071573,80.93,4.0,-0.6543795861498395,7.0,37.0026866573586,80.93,18.68541402872527,23.6906963063544,61.17366720830175,-30.971333287510426,66.19095369830379,101.6140309487666
154,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,-0.66,0,True,4,labeled_class_0_logbb_bin_0,0.8397519671465021,58.64,3.0,-0.3495366755612113,3.0,31.148916846804852,58.64,14.325937321943693,4.736862953800049,11.814359458703011,-33.24037332505061,61.172264968164,95.44080384267288
155,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ccccn1,-0.66,0,True,3,labeled_class_0_logbb_bin_0,0.5763196849229478,80.42,2.0,-0.1038771003772165,6.0,24.767207702056023,105.72,4.923311048817671,0.0,34.58527577409409,-42.75495969493563,60.047585225786584,136.53706878961603
156,Cc1ccc(NC2=NCCN2)c(Cl)c1,-0.65,0,True,4,labeled_class_0_logbb_bin_1,0.4429063659499439,36.42,0.0,-0.3390991989963783,3.0,19.09746741248034,36.42,0.0,10.633577208012662,19.049067380568985,-15.915789637757529,32.2023426273059,27.468065514193185
157,COc1ccc(CCNCCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.64,0,True,4,labeled_class_0_logbb_bin_1,1.3812493170237758,72.74000000000001,4.0,-0.4302861252103588,6.0,34.82462388174499,72.74000000000001,18.947451815200196,24.264240419206526,41.52870297693528,-42.85445996312899,79.72273335891842,64.89337698720641
158,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-0.63,0,True,3,labeled_class_0_logbb_bin_1,1.2691912128324252,69.06,4.0,-0.5281076310156474,6.0,38.94537320856059,69.06,19.005126045471968,28.57750797089246,65.85492356936497,-37.52849865787419,68.57830008462048,93.13483009551209
